Got interface enp0s3
Got process 6744
processes: 6744
intfs: enp0s3
innet: 0
outnet: 0
Sec		Netw		enp0s3		CPU		6744
144		0/2		0/0		0		56
146		0/2		0/0		0		58
148		0/2		0/0		0		73
150		0/2		0/0		0		77
152		0/2		0/0		0		81
154		0/2		0/0		0		69
156		0/2		0/0		0		72
158		0/2		0/0		0		75
160		0/2		0/0		0		65
162		0/2		0/0		0		57
164		0/2		0/0		0		62
166		0/2		0/0		0		71
168		0/2		0/0		0		63
170		0/2		0/0		0		77
172		0/2		0/0		0		80
174		0/2		0/0		0		58
176		0/2		0/0		0		70
178		0/2		0/0		0		68
180		0/2		0/0		0		57
182		0/2		0/0		0		65
184		0/2		0/0		0		69
186		0/2		0/0		0		57
188		0/2		0/0		0		72
190		0/2		0/0		0		81
192		0/2		0/0		0		63
194		0/2		0/0		0		51
196		0/2		0/0		0		71
198		0/2		0/0		0		68
200		0/2		0/0		0		70
202		0/2		0/0		0		63
204		0/2		0/0		0		75
206		0/2		0/0		0		73
208		0/2		0/0		0		58
210		0/2		0/0		0		66
212		0/2		0/0		0		64
214		0/2		0/0		0		80
216		0/2		0/0		0		68
218		0/2		0/0		0		62
220		0/2		0/0		0		70
222		0/2		0/0		0		60
224		0/0		0/0		0		50
226		0/0		0/0		0		56
228		0/0		0/0		0		95
230		0/0		0/0		0		66
232		0/0		0/0		0		57
234		0/0		0/0		0		78
236		0/0		0/0		0		58
238		0/0		0/0		0		100
240		0/0		0/0		0		83
242		0/0		0/0		0		60
244		0/0		0/0		0		65
246		0/0		0/0		0		72
248		0/0		0/0		0		61
250		0/0		0/0		0		72
252		0/0		0/0		0		67
254		0/0		0/0		0		46
256		0/0		0/0		0		52
258		0/0		0/0		0		83
260		0/0		0/0		0		40
262		0/0		0/0		0		48
264		0/0		0/0		0		95
266		0/0		0/0		0		57
268		0/0		0/0		0		78
270		0/0		0/0		0		45
272		0/0		0/0		0		77
274		0/0		0/0		0		96
276		0/0		0/0		0		70
278		0/0		0/0		0		55
280		0/0		0/0		0		62
282		0/0		0/0		0		83
284		0/0		0/0		0		66
286		0/0		0/0		0		67
288		0/0		0/0		0		47
290		0/0		0/0		0		67
292		0/0		0/0		0		84
294		0/0		0/0		0		84
296		0/0		0/0		0		75
298		0/0		0/0		0		66
300		0/0		0/0		0		91
302		0/0		0/0		0		33
304		0/0		0/0		0		79
306		0/0		0/0		0		77
308		0/0		0/0		0		70
310		0/0		0/0		0		76
312		0/0		0/0		0		86
314		0/0		0/0		0		62
316		0/0		0/0		0		45
318		0/0		0/0		0		85
320		2/0		2/0		0		79
322		22/2		22/2		0		44
324		0/2		0/0		0		57
326		0/2		0/0		0		72
328		0/2		0/0		0		100
330		0/2		0/0		0		76
332		0/2		0/0		0		82
334		0/2		0/0		0		96
336		0/2		0/0		0		78
338		0/2		0/0		0		94
340		0/2		0/0		0		92
342		0/2		0/0		0		76
344		0/2		0/0		0		71
346		0/2		0/0		0		78
348		0/2		0/0		0		73
350		0/2		0/0		0		92
352		0/2		0/0		0		75
354		0/2		0/0		0		96
356		0/2		0/0		0		62
358		0/2		0/0		0		95
360		0/2		0/0		0		91
362		0/2		0/0		0		87
364		0/2		0/0		0		86
366		0/2		0/0		0		75
368		0/2		0/0		0		78
370		0/2		0/0		0		81
372		0/2		0/0		0		67
374		0/2		0/0		0		90
376		0/2		0/0		0		94
378		0/2		0/0		0		93
380		0/2		0/0		0		79
382		0/2		0/0		0		77
384		0/2		0/0		0		85
386		0/2		0/0		0		93
388		0/2		0/0		0		50
390		0/2		0/0		0		73
392		0/2		0/0		0		96
394		0/2		0/0		0		70
396		0/2		0/0		0		92
398		0/2		0/0		0		81
400		0/2		0/0		0		77
402		0/2		0/0		0		94
404		0/2		0/0		0		90
406		0/2		0/0		0		70
408		0/2		0/0		0		76
410		0/2		0/0		0		67
412		0/2		0/0		0		63
414		0/2		0/0		0		54
416		0/2		0/0		0		75
418		0/2		0/0		0		51
420		0/2		0/0		0		78
422		0/2		0/0		0		93
424		0/2		0/0		0		74
426		0/2		0/0		0		77
428		0/2		0/0		0		83
430		0/2		0/0		0		66
432		0/2		0/0		0		76
434		0/2		0/0		0		74
436		0/2		0/0		0		91
438		0/2		0/0		0		75
440		0/2		0/0		0		72
442		0/2		0/0		0		92
444		0/2		0/0		0		67
446		0/2		0/0		0		85
448		0/2		0/0		0		64
450		0/2		0/0		0		54
452		0/2		0/0		0		87
454		0/2		0/0		0		99
456		0/2		0/0		0		77
458		0/2		0/0		0		66
460		0/2		0/0		0		55
462		0/2		0/0		0		76
464		0/2		0/0		0		84
464		0/2		0/0		0		94
466		0/2		0/0		0		89
