Got interface enp0s3
Got process 8029
processes: 8029
intfs: enp0s3
innet: 0
outnet: 0
Sec		Netw		enp0s3		CPU		8029
0		0/0		0/0		0		76
2		0/0		0/0		0		57
4		8/0		8/0		0		76
6		0/0		0/0		0		76
8		16/1		16/1		0		83
10		0/1		0/0		0		83
12		0/1		0/0		0		76
14		0/1		0/0		0		71
16		0/1		0/0		0		81
18		0/1		0/0		0		73
20		0/1		0/0		0		83
22		0/1		0/0		0		83
24		0/1		0/0		0		78
